"id","name","party","rank","title","committee"
"W000779","Ron Wyden","minority",1,"Ranking Member","SSFI13"
"S000148","Charles E. Schumer","minority",2,"Member","SSFI13"
"S000770","Debbie Stabenow","minority",3,"Member","SSFI13"
"N000032","Bill Nelson","minority",4,"Member","SSFI13"
"P000449","Rob Portman","majority",1,"Chairman","SSFI14"
"C000880","Mike Crapo","majority",2,"Member","SSFI14"
"B001135","Richard Burr","majority",3,"Member","SSFI14"
"H000338","Orrin G. Hatch","majority",4,"Ex Officio","SSFI14"
"W000805","Mark R. Warner","minority",1,"Ranking Member","SSFI14"
"W000779","Ron Wyden","minority",2,"Ex Officio","SSFI14"
"C001071","Bob Corker","majority",1,"Chairman","SSFR"
"R000584","James E. Risch","majority",2,"Member","SSFR"
"R000595","Marco Rubio","majority",3,"Member","SSFR"
"J000293","Ron Johnson","majority",4,"Member","SSFR"
"F000444","Jeff Flake","majority",5,"Member","SSFR"
"G000562","Cory Gardner","majority",6,"Member","SSFR"
"P000612","David Perdue","majority",7,"Member","SSFR"
"I000055","Johnny Isakson","majority",8,"Member","SSFR"
"P000603","Rand Paul","majority",9,"Member","SSFR"
"B001261","John Barrasso","majority",10,"Member","SSFR"
"C000141","Benjamin L. Cardin","minority",1,"Ranking Member","SSFR"
"B000711","Barbara Boxer","minority",2,"Member","SSFR"
"M000639","Robert Menendez","minority",3,"Member","SSFR"
"S001181","Jeanne Shaheen","minority",4,"Member","SSFR"
"C001088","Christopher A. Coons","minority",5,"Member","SSFR"
"U000039","Tom Udall","minority",6,"Member","SSFR"
"M001169","Christopher Murphy","minority",7,"Member","SSFR"
"K000384","Tim Kaine","minority",8,"Member","SSFR"
"M000133","Edward J. Markey","minority",9,"Member","SSFR"
"J000293","Ron Johnson","majority",1,"Chairman","SSFR01"
"P000603","Rand Paul","majority",2,"Member","SSFR01"
"R000584","James E. Risch","majority",3,"Member","SSFR01"
"G000562","Cory Gardner","majority",4,"Member","SSFR01"
"B001261","John Barrasso","majority",5,"Member","SSFR01"
"C001071","Bob Corker","majority",6,"Ex Officio","SSFR01"
"S001181","Jeanne Shaheen","minority",1,"Ranking Member","SSFR01"
"M001169","Christopher Murphy","minority",2,"Member","SSFR01"
"K000384","Tim Kaine","minority",3,"Member","SSFR01"
"M000133","Edward J. Markey","minority",4,"Member","SSFR01"
"C000141","Benjamin L. Cardin","minority",5,"Ex Officio","SSFR01"
"G000562","Cory Gardner","majority",1,"Chairman","SSFR02"
"R000595","Marco Rubio","majority",2,"Member","SSFR02"
"J000293","Ron Johnson","majority",3,"Member","SSFR02"
"I000055","Johnny Isakson","majority",4,"Member","SSFR02"
"F000444","Jeff Flake","majority",5,"Member","SSFR02"
"C001071","Bob Corker","majority",6,"Ex Officio","SSFR02"
"C000141","Benjamin L. Cardin","minority",1,"Ranking Member","SSFR02"
"B000711","Barbara Boxer","minority",2,"Member","SSFR02"
"C001088","Christopher A. Coons","minority",3,"Member","SSFR02"
"U000039","Tom Udall","minority",4,"Member","SSFR02"
"R000595","Marco Rubio","majority",1,"Chairman","SSFR06"
"F000444","Jeff Flake","majority",2,"Member","SSFR06"
"G000562","Cory Gardner","majority",3,"Member","SSFR06"
"P000612","David Perdue","majority",4,"Member","SSFR06"
"I000055","Johnny Isakson","majority",5,"Member","SSFR06"
"C001071","Bob Corker","majority",6,"Ex Officio","SSFR06"
"B000711","Barbara Boxer","minority",1,"Ranking Member","SSFR06"
"U000039","Tom Udall","minority",2,"Member","SSFR06"
"K000384","Tim Kaine","minority",3,"Member","SSFR06"
"M000133","Edward J. Markey","minority",4,"Member","SSFR06"
"C000141","Benjamin L. Cardin","minority",5,"Ex Officio","SSFR06"
"R000584","James E. Risch","majority",1,"Chairman","SSFR07"
"P000612","David Perdue","majority",2,"Member","SSFR07"
"P000603","Rand Paul","majority",3,"Member","SSFR07"
"R000595","Marco Rubio","majority",4,"Member","SSFR07"
"J000293","Ron Johnson","majority",5,"Member","SSFR07"
"C001071","Bob Corker","majority",6,"Ex Officio","SSFR07"
"M001169","Christopher Murphy","minority",1,"Ranking Member","SSFR07"
"C000141","Benjamin L. Cardin","minority",2,"Member","SSFR07"
"S001181","Jeanne Shaheen","minority",3,"Member","SSFR07"
"K000384","Tim Kaine","minority",4,"Member","SSFR07"
"F000444","Jeff Flake","majority",1,"Chairman","SSFR09"
"I000055","Johnny Isakson","majority",2,"Member","SSFR09"
"P000603","Rand Paul","majority",3,"Member","SSFR09"
"B001261","John Barrasso","majority",4,"Member","SSFR09"
"R000595","Marco Rubio","majority",5,"Member","SSFR09"
"C001071","Bob Corker","majority",6,"Ex Officio","SSFR09"
"M000133","Edward J. Markey","minority",1,"Ranking Member","SSFR09"
"C001088","Christopher A. Coons","minority",2,"Member","SSFR09"
"U000039","Tom Udall","minority",3,"Member","SSFR09"
"C000141","Benjamin L. Cardin","minority",4,"Member","SSFR09"
"P000612","David Perdue","majority",1,"Chairman","SSFR14"
"R000584","James E. Risch","majority",2,"Member","SSFR14"
"I000055","Johnny Isakson","majority",3,"Member","SSFR14"
"J000293","Ron Johnson","majority",4,"Member","SSFR14"
"P000603","Rand Paul","majority",5,"Member","SSFR14"
"C001071","Bob Corker","majority",6,"Ex Officio","SSFR14"
"K000384","Tim Kaine","minority",1,"Ranking Member","SSFR14"
"B000711","Barbara Boxer","minority",2,"Member","SSFR14"
"C001088","Christopher A. Coons","minority",3,"Member","SSFR14"
"M001169","Christopher Murphy","minority",4,"Member","SSFR14"
"C000141","Benjamin L. Cardin","minority",5,"Ex Officio","SSFR14"
"B001261","John Barrasso","majority",1,"Chairman","SSFR15"
"P000612","David Perdue","majority",2,"Member","SSFR15"
"R000584","James E. Risch","majority",3,"Member","SSFR15"
"F000444","Jeff Flake","majority",4,"Member","SSFR15"
"G000562","Cory Gardner","majority",5,"Member","SSFR15"
"C001071","Bob Corker","majority",6,"Ex Officio","SSFR15"
"U000039","Tom Udall","minority",1,"Ranking Member","SSFR15"
"B000711","Barbara Boxer","minority",2,"Member","SSFR15"
"S001181","Jeanne Shaheen","minority",3,"Member","SSFR15"
"M000133","Edward J. Markey","minority",4,"Member","SSFR15"
"C000141","Benjamin L. Cardin","minority",5,"Ex Officio","SSFR15"
"J000293","Ron Johnson","majority",1,"Chairman","SSGA"
"M000303","John McCain","majority",2,"Member","SSGA"
"P000449","Rob Portman","majority",3,"Member","SSGA"
"P000603","Rand Paul","majority",4,"Member","SSGA"
"L000575","James Lankford","majority",5,"Member","SSGA"
"A000368","Kelly Ayotte","majority",6,"Member","SSGA"
"E000285","Michael B. Enzi","majority",7,"Member","SSGA"
"E000295","Joni Ernst","majority",8,"Member","SSGA"
"S001197","Ben Sasse","majority",9,"Member","SSGA"
"C000174","Thomas R. Carper","minority",1,"Ranking Member","SSGA"
"M001170","Claire McCaskill","minority",2,"Member","SSGA"
"T000464","Jon Tester","minority",3,"Member","SSGA"
"B001230","Tammy Baldwin","minority",4,"Member","SSGA"
"H001069","Heidi Heitkamp","minority",5,"Member","SSGA"
"B001288","Cory A. Booker","minority",6,"Member","SSGA"
"P000595","Gary Peters","minority",7,"Member","SSGA"
"P000449","Rob Portman","majority",1,"Chairman","SSGA01"
"M000303","John McCain","majority",2,"Member","SSGA01"
"P000603","Rand Paul","majority",3,"Member","SSGA01"
"L000575","James Lankford","majority",4,"Member","SSGA01"
"A000368","Kelly Ayotte","majority",5,"Member","SSGA01"
"S001197","Ben Sasse","majority",6,"Member","SSGA01"
"J000293","Ron Johnson","majority",7,"Ex Officio","SSGA01"
"M001170","Claire McCaskill","minority",1,"Ranking Member","SSGA01"
"T000464","Jon Tester","minority",2,"Member","SSGA01"
"B001230","Tammy Baldwin","minority",3,"Member","SSGA01"
"H001069","Heidi Heitkamp","minority",4,"Member","SSGA01"
"C000174","Thomas R. Carper","minority",5,"Ex Officio","SSGA01"
"P000603","Rand Paul","majority",1,"Chairman","SSGA18"
"L000575","James Lankford","majority",2,"Member","SSGA18"
"E000285","Michael B. Enzi","majority",3,"Member","SSGA18"
"A000368","Kelly Ayotte","majority",4,"Member","SSGA18"
"E000295","Joni Ernst","majority",5,"Member","SSGA18"
"S001197","Ben Sasse","majority",6,"Member","SSGA18"
"J000293","Ron Johnson","majority",7,"Ex Officio","SSGA18"
"B001230","Tammy Baldwin","minority",1,"Ranking Member","SSGA18"
"M001170","Claire McCaskill","minority",2,"Member","SSGA18"
"B001288","Cory A. Booker","minority",3,"Member","SSGA18"
"P000595","Gary Peters","minority",4,"Member","SSGA18"
"C000174","Thomas R. Carper","minority",5,"Ex Officio","SSGA18"
"L000575","James Lankford","majority",1,"Chairman","SSGA19"
"M000303","John McCain","majority",2,"Member","SSGA19"
"P000449","Rob Portman","majority",3,"Member","SSGA19"
"E000285","Michael B. Enzi","majority",4,"Member","SSGA19"
"E000295","Joni Ernst","majority",5,"Member","SSGA19"
"S001197","Ben Sasse","majority",6,"Member","SSGA19"
"J000293","Ron Johnson","majority",7,"Ex Officio","SSGA19"
"H001069","Heidi Heitkamp","minority",1,"Ranking Member","SSGA19"
"T000464","Jon Tester","minority",2,"Member","SSGA19"
"B001288","Cory A. Booker","minority",3,"Member","SSGA19"
"P000595","Gary Peters","minority",4,"Member","SSGA19"
"C000174","Thomas R. Carper","minority",5,"Ex Officio","SSGA19"
"A000360","Lamar Alexander","majority",1,"Chairman","SSHR"
"E000285","Michael B. Enzi","majority",2,"Member","SSHR"
"B001135","Richard Burr","majority",3,"Member","SSHR"
"I000055","Johnny Isakson","majority",4,"Member","SSHR"
"P000603","Rand Paul","majority",5,"Member","SSHR"
"C001035","Susan M. Collins","majority",6,"Member","SSHR"
"M001153","Lisa Murkowski","majority",7,"Member","SSHR"
"K000360","Mark Kirk","majority",8,"Member","SSHR"
"S001184","Tim Scott","majority",9,"Member","SSHR"
"H000338","Orrin G. Hatch","majority",10,"Member","SSHR"
"R000307","Pat Roberts","majority",11,"Member","SSHR"
"C001075","Bill Cassidy","majority",12,"Member","SSHR"
"M001111","Patty Murray","minority",1,"Ranking Member","SSHR"
"M000702","Barbara A. Mikulski","minority",2,"Member","SSHR"
"S000033","Bernard Sanders","minority",3,"Member","SSHR"
"C001070","Robert P. Casey, Jr.","minority",4,"Member","SSHR"
"F000457","Al Franken","minority",5,"Member","SSHR"
"B001267","Michael F. Bennet","minority",6,"Member","SSHR"
"W000802","Sheldon Whitehouse","minority",7,"Member","SSHR"
"B001230","Tammy Baldwin","minority",8,"Member","SSHR"
"M001169","Christopher Murphy","minority",9,"Member","SSHR"
"W000817","Elizabeth Warren","minority",10,"Member","SSHR"
"P000603","Rand Paul","majority",1,"Chairman","SSHR09"
"M001153","Lisa Murkowski","majority",2,"Member","SSHR09"
"B001135","Richard Burr","majority",3,"Member","SSHR09"
"K000360","Mark Kirk","majority",4,"Member","SSHR09"
"H000338","Orrin G. Hatch","majority",5,"Member","SSHR09"
"R000307","Pat Roberts","majority",6,"Member","SSHR09"
"C001075","Bill Cassidy","majority",7,"Member","SSHR09"
"A000360","Lamar Alexander","majority",8,"Ex Officio","SSHR09"
"C001070","Robert P. Casey, Jr.","minority",1,"Ranking Member","SSHR09"
"M000702","Barbara A. Mikulski","minority",2,"Member","SSHR09"
"S000033","Bernard Sanders","minority",3,"Member","SSHR09"
"F000457","Al Franken","minority",4,"Member","SSHR09"
"B001267","Michael F. Bennet","minority",5,"Member","SSHR09"
"M001111","Patty Murray","minority",6,"Ex Officio","SSHR09"
"I000055","Johnny Isakson","majority",1,"Chairman","SSHR11"
"P000603","Rand Paul","majority",2,"Member","SSHR11"
"S001184","Tim Scott","majority",3,"Member","SSHR11"
"K000360","Mark Kirk","majority",4,"Member","SSHR11"
"R000307","Pat Roberts","majority",5,"Member","SSHR11"
"C001075","Bill Cassidy","majority",6,"Member","SSHR11"
"A000360","Lamar Alexander","majority",7,"Ex Officio","SSHR11"
"F000457","Al Franken","minority",1,"Ranking Member","SSHR11"
"C001070","Robert P. Casey, Jr.","minority",2,"Member","SSHR11"
"W000802","Sheldon Whitehouse","minority",3,"Member","SSHR11"
"B001230","Tammy Baldwin","minority",4,"Member","SSHR11"
"M001111","Patty Murray","minority",5,"Ex Officio","SSHR11"
"E000285","Michael B. Enzi","majority",1,"Chairman","SSHR12"
"B001135","Richard Burr","majority",2,"Member","SSHR12"
"C001035","Susan M. Collins","majority",3,"Member","SSHR12"
"K000360","Mark Kirk","majority",4,"Member","SSHR12"
"S001184","Tim Scott","majority",5,"Member","SSHR12"
"H000338","Orrin G. Hatch","majority",6,"Member","SSHR12"
"R000307","Pat Roberts","majority",7,"Member","SSHR12"
"C001075","Bill Cassidy","majority",8,"Member","SSHR12"
"M001153","Lisa Murkowski","majority",9,"Member","SSHR12"
"A000360","Lamar Alexander","majority",10,"Ex Officio","SSHR12"
"S000033","Bernard Sanders","minority",1,"Ranking Member","SSHR12"
"M000702","Barbara A. Mikulski","minority",2,"Member","SSHR12"
"B001267","Michael F. Bennet","minority",3,"Member","SSHR12"
"W000802","Sheldon Whitehouse","minority",4,"Member","SSHR12"
"B001230","Tammy Baldwin","minority",5,"Member","SSHR12"
"M001169","Christopher Murphy","minority",6,"Member","SSHR12"
"W000817","Elizabeth Warren","minority",7,"Member","SSHR12"
"M001111","Patty Murray","minority",8,"Ex Officio","SSHR12"
"G000386","Chuck Grassley","majority",1,"Chairman","SSJU"
"H000338","Orrin G. Hatch","majority",2,"Member","SSJU"
"S001141","Jeff Sessions","majority",3,"Member","SSJU"
"G000359","Lindsey Graham","majority",4,"Member","SSJU"
"C001056","John Cornyn","majority",5,"Member","SSJU"
"L000577","Mike Lee","majority",6,"Member","SSJU"
"C001098","Ted Cruz","majority",7,"Member","SSJU"
"V000127","David Vitter","majority",8,"Member","SSJU"
"F000444","Jeff Flake","majority",9,"Member","SSJU"
"P000612","David Perdue","majority",10,"Member","SSJU"
"T000476","Thom Tillis","majority",11,"Member","SSJU"
"L000174","Patrick J. Leahy","minority",1,"Ranking Member","SSJU"
"F000062","Dianne Feinstein","minority",2,"Member","SSJU"
"S000148","Charles E. Schumer","minority",3,"Member","SSJU"
"D000563","Richard J. Durbin","minority",4,"Member","SSJU"
"W000802","Sheldon Whitehouse","minority",5,"Member","SSJU"
"K000367","Amy Klobuchar","minority",6,"Member","SSJU"
"F000457","Al Franken","minority",7,"Member","SSJU"
"C001088","Christopher A. Coons","minority",8,"Member","SSJU"
"B001277","Richard Blumenthal","minority",9,"Member","SSJU"
"L000577","Mike Lee","majority",1,"Chairman","SSJU01"
"P000612","David Perdue","majority",2,"Member","SSJU01"
"T000476","Thom Tillis","majority",3,"Member","SSJU01"
"G000386","Chuck Grassley","majority",4,"Member","SSJU01"
"H000338","Orrin G. Hatch","majority",5,"Member","SSJU01"
"K000367","Amy Klobuchar","minority",1,"Ranking Member","SSJU01"
"C001088","Christopher A. Coons","minority",2,"Member","SSJU01"
"F000457","Al Franken","minority",3,"Member","SSJU01"
"B001277","Richard Blumenthal","minority",4,"Member","SSJU01"
"S001141","Jeff Sessions","majority",1,"Chairman","SSJU04"
"V000127","David Vitter","majority",2,"Member","SSJU04"
"P000612","David Perdue","majority",3,"Member","SSJU04"
"G000386","Chuck Grassley","majority",4,"Member","SSJU04"
"C001056","John Cornyn","majority",5,"Member","SSJU04"
"L000577","Mike Lee","majority",6,"Member","SSJU04"
"C001098","Ted Cruz","majority",7,"Member","SSJU04"
"T000476","Thom Tillis","majority",8,"Member","SSJU04"
"S000148","Charles E. Schumer","minority",1,"Ranking Member","SSJU04"
"L000174","Patrick J. Leahy","minority",2,"Member","SSJU04"
"F000062","Dianne Feinstein","minority",3,"Member","SSJU04"
"D000563","Richard J. Durbin","minority",4,"Member","SSJU04"
"K000367","Amy Klobuchar","minority",5,"Member","SSJU04"
"F000457","Al Franken","minority",6,"Member","SSJU04"
"B001277","Richard Blumenthal","minority",7,"Member","SSJU04"
"C001056","John Cornyn","majority",1,"Chairman","SSJU21"
"T000476","Thom Tillis","majority",2,"Member","SSJU21"
"G000359","Lindsey Graham","majority",3,"Member","SSJU21"
"C001098","Ted Cruz","majority",4,"Member","SSJU21"
"V000127","David Vitter","majority",5,"Member","SSJU21"
"D000563","Richard J. Durbin","minority",1,"Ranking Member","SSJU21"
"W000802","Sheldon Whitehouse","minority",2,"Member","SSJU21"
"C001088","Christopher A. Coons","minority",3,"Member","SSJU21"
"F000457","Al Franken","minority",4,"Member","SSJU21"
"G000359","Lindsey Graham","majority",1,"Chairman","SSJU22"
"V000127","David Vitter","majority",2,"Member","SSJU22"
"S001141","Jeff Sessions","majority",3,"Member","SSJU22"
"C001056","John Cornyn","majority",4,"Member","SSJU22"
"F000444","Jeff Flake","majority",5,"Member","SSJU22"
"W000802","Sheldon Whitehouse","minority",1,"Ranking Member","SSJU22"
"S000148","Charles E. Schumer","minority",2,"Member","SSJU22"
"K000367","Amy Klobuchar","minority",3,"Member","SSJU22"
"F000457","Al Franken","minority",4,"Member","SSJU22"
"F000444","Jeff Flake","majority",1,"Chairman","SSJU23"
"H000338","Orrin G. Hatch","majority",2,"Member","SSJU23"
"P000612","David Perdue","majority",3,"Member","SSJU23"
"L000577","Mike Lee","majority",4,"Member","SSJU23"
"T000476","Thom Tillis","majority",5,"Member","SSJU23"
"G000359","Lindsey Graham","majority",6,"Member","SSJU23"
"F000457","Al Franken","minority",1,"Ranking Member","SSJU23"
"F000062","Dianne Feinstein","minority",2,"Member","SSJU23"
"S000148","Charles E. Schumer","minority",3,"Member","SSJU23"
"W000802","Sheldon Whitehouse","minority",4,"Member","SSJU23"
"C001088","Christopher A. Coons","minority",5,"Member","SSJU23"
"C001098","Ted Cruz","majority",1,"Chairman","SSJU25"
"G000386","Chuck Grassley","majority",2,"Member","SSJU25"
"H000338","Orrin G. Hatch","majority",3,"Member","SSJU25"
"S001141","Jeff Sessions","majority",4,"Member","SSJU25"
"F000444","Jeff Flake","majority",5,"Member","SSJU25"
"G000359","Lindsey Graham","majority",6,"Member","SSJU25"
"L000577","Mike Lee","majority",7,"Member","SSJU25"
"V000127","David Vitter","majority",8,"Member","SSJU25"
"C001088","Christopher A. Coons","minority",1,"Ranking Member","SSJU25"
"F000062","Dianne Feinstein","minority",2,"Member","SSJU25"
"D000563","Richard J. Durbin","minority",3,"Member","SSJU25"
"S000148","Charles E. Schumer","minority",4,"Member","SSJU25"
"W000802","Sheldon Whitehouse","minority",5,"Member","SSJU25"
"K000367","Amy Klobuchar","minority",6,"Member","SSJU25"
"B001277","Richard Blumenthal","minority",7,"Member","SSJU25"
"B000575","Roy Blunt","majority",1,"Chairman","SSRA"
"A000360","Lamar Alexander","majority",2,"Member","SSRA"
"M000355","Mitch McConnell","majority",3,"Member","SSRA"
"C000567","Thad Cochran","majority",4,"Member","SSRA"
"R000307","Pat Roberts","majority",5,"Member","SSRA"
"S000320","Richard C. Shelby","majority",6,"Member","SSRA"
"C001098","Ted Cruz","majority",7,"Member","SSRA"
"C001047","Shelley Moore Capito","majority",8,"Member","SSRA"
